_id,partner,course,skills,rating,reviewCount,level,certificateType,duration,creditEligibility
66fe20086f4453256b07ac89,"University of California, Davis",Coaching Skills for Managers,"[' Leadership and Management', ' Human Resources', ' Communication', ' Employee Relations', ' People Management', ' Leadership Development', ' People Development', ' Performance Management', ' Professional Development', ' Organizational Development', ' Talent Management', ' Business Psychology', ' Emotional Intelligence', ' Problem Solving', ' Training', ' People Analysis', ' Entrepreneurship', ' Strategy and Operations', ' Strategy']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac8a,Berklee,Electronic Music Production,['(2.2k reviews)'],4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac8b,University of Michigan,Sports Performance Analytics,"[' Data Analysis', ' Python Programming', ' Statistical Analysis', ' General Statistics', ' Probability & Statistics', ' Statistical Programming', ' Regression', ' Exploratory Data Analysis', ' Statistical Tests', ' Basic Descriptive Statistics', ' Correlation And Dependence', ' Machine Learning Algorithms']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac8c,"University of California, Irvine",Learn English: Intermediate Grammar,"[' Writing', ' Communication']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac8d,"University of California, Irvine",Programming with Google Go,"[' Computer Programming', ' Programming Principles', ' Software Engineering', ' Theoretical Computer Science', ' Computational Thinking', ' Critical Thinking', ' Algorithms', ' Data Structures', ' Problem Solving', ' Computational Logic', ' Computer Programming Tools', ' Operating Systems', ' Software Architecture', ' System Software', ' Application Development', ' Computer Architecture']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac8e,University of Colorado Boulder,Advanced Embedded Linux Development,"[' Computer Programming', ' Operating Systems', ' System Software', ' Linux', ' Agile Software Development']",4.0,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac8f,University of Colorado Boulder,Embedding Sensors and Motors,[' Operations Management'],4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac90,Macquarie University,Leading: Human Resource Management and Leadership,"[' Leadership and Management', ' Human Resources', ' Strategy and Operations', ' Strategy', ' Entrepreneurship', ' Business Psychology', ' Organizational Development', ' People Management', ' Correlation And Dependence', ' Marketing', ' Business Process Management', ' Communication', ' Culture', ' Employee Relations', ' Exploratory Data Analysis', ' Leadership Development', ' People Development', ' Decision Making', ' Research and Design', ' Adaptability', ' Brand Management', ' Human Learning', ' Human Resources Operations', ' Conflict Management', ' Collaboration']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac91,Google Cloud,Developing APIs with Google Cloud's Apigee API Platform,"[' Google Cloud Platform', ' Cloud API', ' Cloud Computing', ' Computer Programming', ' Computer Programming Tools', ' Software Engineering', ' Cloud Applications', ' Software Architecture', ' Software Engineering Tools', ' Leadership and Management']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac92,Red Hat,Linux and Private Cloud Administration on IBM Power Systems,"[' Computer Architecture', ' Cloud Computing', ' IBM Cloud', ' Cloud Platforms', ' Operating Systems', ' Cloud Infrastructure', ' Cloud Management', ' Other Cloud Platforms and Tools', ' Systems Design', ' Computer Networking', ' Linux']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac93,London Business School,Future Ready Company,['Intermediate · Specialization · 3 - 6 Months'],0.0,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac94,University of Colorado Boulder,Advanced Business Analytics,"[' Data Analysis', ' Business Analysis', ' Exploratory Data Analysis', ' Statistical Analysis', ' Data Management', ' Probability & Statistics', ' Data Model', ' Decision Making', ' Data Analysis Software', ' General Statistics', ' Statistical Visualization', ' Data Visualization', ' Correlation And Dependence', ' Mathematics', ' Regression', ' Business Intelligence', ' Mathematical Theory & Analysis', ' Business Communication', ' Communication', ' Data Structures', ' Databases', ' Plot (Graphics)', ' Database Application', ' Extract', ' Transform', ' Load', ' SQL', ' Machine Learning']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac95,Case Western Reserve University,Inspired Leadership,"[' Leadership and Management', ' Communication', ' Emotional Intelligence', ' Leadership Development', ' Influencing', ' Human Resources', ' Change Management', ' Critical Thinking', ' Business Psychology', ' Organizational Development', ' Strategy', ' Collaboration', ' Entrepreneurship', ' Human Learning', ' Professional Development', ' Strategy and Operations', ' Marketing', ' People Analysis', ' Negotiation']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac96,"University of Maryland, College Park",Cybersecurity,"[' Security Engineering', ' System Security', ' Software Security', ' Cyberattacks', ' Security Software', ' Software Testing', ' Systems Design', ' Computer Programming', ' Cryptography', ' Network Security', ' Software Engineering', ' User Experience', ' Design and Product', ' Algorithms', ' Critical Thinking', ' Human Computer Interaction', ' Mathematics', ' Programming Principles', ' Theoretical Computer Science', ' User Research', ' Security Strategy', ' System Software', ' Mathematical Theory & Analysis', ' Hardware Design']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac97,University of Michigan,Data Analytics in the Public Sector with R,"[' Data Analysis', ' Exploratory Data Analysis', ' Leadership and Management', ' General Statistics', ' R Programming', ' Statistical Programming']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac98,Ludwig-Maximilians-Universität München (LMU),Competitive Strategy and Organization Design,"[' Strategy', ' Strategy and Operations', ' Leadership and Management', ' Marketing', ' Business Development', ' Business Design', ' Entrepreneurship', ' Human Resources', ' Organizational Development', ' Sales', ' Market Analysis', ' Product Strategy', ' Decision Making', ' Finance', ' Game Theory', ' Human Resources Operations', ' Innovation', ' Research and Design', ' Design and Product', ' Mergers & Acquisitions', ' Planning']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac99,LearnQuest,Core Java,"[' Computer Programming', ' Java Programming', ' Programming Principles', ' Software Engineering', ' Computer Programming Tools', ' Problem Solving', ' Software Engineering Tools', ' Application Development', ' Data Structures', ' Web Development', ' Mathematical Theory & Analysis', ' Computer Networking']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac9a,New York University,Machine Learning and Reinforcement Learning in Finance,"[' Machine Learning', ' Human Learning', ' Machine Learning Algorithms', ' Algorithms', ' Finance', ' Mathematics', ' Regression', ' Statistical Machine Learning', ' Applied Machine Learning', ' Artificial Neural Networks', ' Deep Learning', ' Reinforcement Learning', ' Tensorflow']",3.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac9b,University of London,Object Oriented Programming,['(59 reviews)'],4.7,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07ac9c,Google Cloud,Customer Experiences with Contact Center AI - Dialogflow ES,"[' Machine Learning', ' Natural Language Processing', ' Human Computer Interaction', ' Interactive Design', ' User Experience', ' Cloud-Based Integration', ' Applied Machine Learning', ' Design and Product', ' User Experience Design', ' Strategy and Operations', ' Application Development', ' Google Cloud Platform', ' Computer Programming', ' Software Architecture', ' Search Engine Optimization', ' Customer Relationship Management', ' Computer Architecture', ' Computer Programming Tools', ' Customer Success', ' Data Management', ' Operations Management']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac9d,Rice University,"Organizational Leadership in Diversity, Equity & Inclusion","[' Communication', ' Business Psychology', ' Employee Relations', ' Human Resources', ' Human Resources Operations', ' Leadership and Management', ' Culture', ' Entrepreneurship', ' Organizational Development', ' Business Analysis', ' Collaboration', ' People Development', ' Talent Management']",4.8,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac9e,University of London,International Business Essentials,"[' Mathematical Theory & Analysis', ' Leadership and Management', ' Linear Algebra', ' Probability & Statistics', ' Statistical Analysis', ' Algebra', ' Basic Descriptive Statistics', ' General Statistics', ' Mathematics', ' Organizational Development', ' Strategy', ' Critical Thinking', ' Decision Making', ' Problem Solving', ' Statistical Tests', ' Business Process Management', ' Communication', ' Calculus', ' Data Analysis', ' Strategy and Operations', ' Business Analysis', ' Business Development', ' Probability Distribution', ' Business Communication', ' Business Psychology', ' Collaboration', ' Conflict Management', ' Leadership Development', ' Operations Management', ' People Management', ' Performance Management', ' Correlation And Dependence', ' Marketing', ' Product Management', ' Product Strategy', ' Sales', ' Differential Equations', ' Change Management', ' Planning']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07ac9f,Board Infinity ,.NET FullStack Developer,"[' Computer Programming', ' Javascript', ' React (web framework)']",4.3,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07aca0,Databricks,Data Science with Databricks for Data Analysts,"[' Data Analysis', ' Machine Learning', ' Machine Learning Algorithms', ' Algorithms', ' Exploratory Data Analysis', ' Human Learning', ' Python Programming', ' Apache', ' Applied Machine Learning', ' Data Management', ' SQL', ' Regression', ' Big Data', ' Feature Engineering', ' Data Science']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca1,University of California San Diego,Interaction Design,"[' Probability & Statistics', ' Experiment', ' Statistical Tests', ' Human Computer Interaction', ' User Experience', ' R Programming', ' Statistical Programming', ' User Experience Design', ' Data Analysis', ' General Statistics', ' Statistical Analysis', ' User Research', ' Visual Design', ' Probability Distribution', ' Regression', ' Collaboration', ' Human Learning']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca2,Board Infinity ,ASP.NET for Experienced Developers,"[' Computer Programming', ' DevOps']",4.0,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07aca3,University of Illinois at Urbana-Champaign,Financial Reporting,"[' Accounting', ' Financial Accounting', ' General Accounting', ' Generally Accepted Accounting Principles (GAAP)', ' Financial Analysis', ' Finance', ' Accounts Payable and Receivable', ' Financial Management', ' Management Accounting', ' Cost Accounting', ' Leadership and Management', ' Account Management', ' Corporate Accouting']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca4,Imperial College London,Digital Health,['(208 reviews)'],4.5,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07aca5,University of Washington,Machine Learning,"[' Machine Learning', ' Algorithms', ' Machine Learning Algorithms', ' Human Learning', ' Applied Machine Learning', ' Statistical Machine Learning', ' Python Programming', ' Probability & Statistics', ' Regression', ' Data Analysis', ' Machine Learning Software', ' Mathematics', ' Problem Solving', ' Computer Programming', ' Decision Making']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca6,University of California San Diego,Object Oriented Java Programming: Data Structures and Beyond,"[' Computer Programming', ' Java Programming', ' Data Structures', ' Algorithms', ' Problem Solving', ' Programming Principles', ' Critical Thinking', ' Software Engineering', ' Computational Thinking', ' Communication', ' Computer Programming Tools', ' Data Analysis', ' Theoretical Computer Science', ' Computational Logic', ' Computer Graphics', ' Visualization (Computer Graphics)', ' Recruitment', ' Training', ' People Analysis']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca7,Imperial College London,Immunology: The Immune System and its Failures,['(123 reviews)'],4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca8,Google Cloud,"Data Engineering, Big Data and ML on Google Cloud 日本語版","[' Google Cloud Platform', ' Computer Networking', ' Data Management', ' Databases', ' Big Data', ' Cloud Computing', ' SQL', ' Cloud Platforms', ' Machine Learning', ' Cloud Storage', ' Data Warehousing', ' Machine Learning Software', ' Data Analysis Software', ' Tensorflow']",4.4,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07aca9,Arm,Arm Cortex-M Architecture and Software Development,['(86 reviews)'],4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acaa,"Parsons School of Design, The New School",Healthier Materials and Sustainable Building,['(10 reviews)'],5.0,0,Intermediate , Specialization , 1 - 3 Months,False
66fe20086f4453256b07acab,Autodesk,CAD and Digital Manufacturing,"[' Design and Product', ' Product Design', ' Feature Engineering', ' Computer Graphics', ' Interactive Design', ' Computer Graphic Techniques', ' Graphics Software', ' Research and Design', ' Software Engineering Tools', ' Graphic Design', ' Visualization (Computer Graphics)', ' Hardware Design', ' Product Development', ' Visual Design', ' Geometry', ' User Experience Design', ' Strategy and Operations', ' Communication', ' Decision Making', ' Product Management', ' System Software', ' Collaboration', ' Computer Programming', ' Other Cloud Platforms and Tools']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acac,University of Minnesota,User Interface Design,"[' Human Computer Interaction', ' User Experience', ' Research and Design', ' User Experience Design', ' User Research', ' Design and Product', ' Interactive Design', ' People Analysis', ' Product Design', ' Software Testing']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acad,University of Colorado System,C++ Programming for Unreal Game Development,"[' Computer Programming', ' C Programming Language Family', ' Computer Programming Tools', ' Programming Principles']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acae,Universidad Nacional Autónoma de México,Finanzas corporativas,"[' Finance', ' Business Analysis', ' Accounting', ' Data Analysis', ' Mathematical Theory & Analysis', ' Mathematics', ' Account Management', ' Calculus', ' Financial Accounting', ' Financial Analysis', ' Investment Management', ' Operational Analysis', ' Applied Mathematics', ' Process Analysis', ' Banking', ' Behavioral Economics', ' Microsoft Excel', ' Business Process Management', ' Entrepreneurial Finance', ' Estimation', ' Financial Management', ' Leadership and Management', ' Operations Management', ' Risk Management', ' Econometrics']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acaf,University of Minnesota,Software Development Lifecycle,"[' Software Engineering', ' Agile Software Development', ' Design and Product', ' Problem Solving', ' Software Architecture', ' Software Testing', ' Leadership and Management', ' Project Management', ' Scrum (Software Development)', ' Software Engineering Tools', ' Continuous Delivery', ' Product Development', ' User Experience', ' Application Development', ' Communication', ' Planning', ' Product Management', ' Collaboration', ' Estimation', ' Computer Programming Tools', ' System Software', ' Theoretical Computer Science', ' Search Engine Optimization', ' Investment Management']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb0,University of Colorado Boulder,Expressway to Data Science: Essential Math,"[' Mathematics', ' Algebra', ' Calculus', ' Linear Algebra', ' Mathematical Theory & Analysis', ' Differential Equations', ' Plot (Graphics)', ' Problem Solving', ' Applied Mathematics', ' Graph Theory']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb1,University of Illinois at Urbana-Champaign,Accounting Data Analytics,"[' Python Programming', ' Statistical Programming', ' Data Analysis', ' Machine Learning', ' Computer Programming', ' Data Visualization', ' Probability & Statistics', ' Regression', ' Data Structures', ' Plot (Graphics)', ' Accounting', ' General Statistics', ' Statistical Analysis', ' Algorithms', ' Databases', ' Machine Learning Algorithms', ' SQL', ' Theoretical Computer Science', ' Data Architecture', ' Microsoft Excel']",4.7,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb2,"University of California, Davis",Health Information Literacy for Data Analytics,"[' Data Analysis', ' Data Management', ' Clinical Data Management', ' Data Model', ' Data Structures', ' Databases', ' Leadership and Management', ' Data Warehousing', ' Big Data', ' Extract', ' Transform', ' Load']",4.4,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb3,Johns Hopkins University,Data Science: Statistics and Machine Learning,"[' R Programming', ' Data Analysis', ' Statistical Analysis', ' Statistical Programming', ' Probability & Statistics', ' Statistical Machine Learning', ' General Statistics', ' Machine Learning Algorithms', ' Human Learning', ' Machine Learning', ' Problem Solving', ' Statistical Tests', ' Regression', ' Computer Programming', ' Algorithms', ' Applied Machine Learning', ' Correlation And Dependence', ' Data Model', ' Estimation', ' Probability Distribution', ' Machine Learning Software', ' Natural Language Processing', ' Basic Descriptive Statistics', ' Exploratory Data Analysis', ' Computer Graphics', ' Data Visualization', ' Interactive Data Visualization', ' Plot (Graphics)', ' Product Development', ' Web Development']",4.4,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb4,Infosec,Python for Cybersecurity,"[' Python Programming', ' Computer Programming']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb5,National Academy of Sports Medicine,Science of Diet and Exercise,['(35 reviews)'],4.6,0,Intermediate , Specialization , 1 - 4 Weeks,False
66fe20086f4453256b07acb6,"University of Maryland, College Park",Interviewing and Resume Writing in English,"[' Communication', ' Human Resources', ' Strategy', ' Writing', ' Business Communication', ' Leadership and Management', ' Marketing', ' Recruitment', ' Critical Thinking', ' Professional Development', ' Decision Making']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb7,Fundação Instituto de Administração,Strategic Sales Management,"[' Sales', ' Marketing', ' Strategy', ' Leadership and Management', ' Strategy and Operations', ' Customer Relationship Management', ' B2B Sales', ' Decision Making', ' Customer Analysis', ' Entrepreneurship', ' Market Analysis', ' Business Analysis', ' Business Intelligence']",4.5,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20086f4453256b07acb8,The University of Melbourne,Essentials of Corporate Finance,"[' Finance', ' Investment Management', ' Financial Analysis', ' Risk Management', ' Financial Management', ' Leadership and Management', ' Accounting', ' Financial Accounting', ' Management Accounting', ' Business Analysis', ' Decision Making', ' Market Analysis', ' Accounts Payable and Receivable', ' Cash Management', ' General Accounting', ' Securities Trading', ' Account Management', ' Operational Analysis', ' Banking', ' Correlation And Dependence', ' Probability & Statistics']",4.6,0,Intermediate , Specialization , 3 - 6 Months,False
66fe20076f4453256b07a962,Google Cloud,Site Reliability Engineering: Measuring and Managing Reliability,"[' DevOps', ' Software Engineering', ' Strategy and Operations', ' Decision Making', ' Leadership and Management', ' Operational Analysis', ' Performance Management', ' User Experience', ' Problem Solving', ' Cloud Engineering']",4.5,0,Intermediate , Course , 1 - 3 Months,False
66fe20076f4453256b07a963,University of Michigan,Emotional Intelligence: Cultivating Immensely Human Interactions,"[' Communication', ' Emotional Intelligence', ' Leadership and Management']",4.7,0,Intermediate , Course , 1 - 4 Weeks,False
